ticket_id,created_at,customer_id,department,city,state,device_type,os,browser,network_type,historical_tickets,sla_hours,resolution_time_hours,title,description,image_path,image_width,image_height,category,priority,status,assigned_team,has_attachment,sentiment_score,num_words,num_images,latitude,longitude,target_category
93,2025-01-02T02:21:00,1742,RH,Santos,BA,Desktop,Windows,Chrome,5G,2,12,53,Computador reinicia inesperadamente,Computador reinicia inesperadamente.,images/img_00093.jpg,800,600,Financeiro,Baixa,Fechado,Aplicações,1,0.986,3,3,-28.910945,-44.020561,Financeiro
94,2025-01-02T02:38:00,9835,Operações,Santos,SP,Desktop,iOS,Firefox,Cabo,0,4,39,Falha ao imprimir relatório financeiro,Falha ao imprimir relatório financeiro.,images/img_00094.jpg,1280,720,Acesso,Baixa,Fechado,Aplicações,0,-0.505,5,2,-32.109177,-51.234044,Acesso
95,2025-01-02T02:55:00,1256,Operações,Campinas,SP,Desktop,Windows,Safari,WiFi,15,4,52,Aplicação apresenta erro ao salvar dados,Aplicação apresenta erro ao salvar dados.,images/img_00095.jpg,1280,600,Hardware,Crítica,Fechado,N2,0,-0.72,6,2,-31.247639,-44.027669,Hardware
96,2025-01-02T03:12:00,4881,Financeiro,Campinas,BA,Mobile,Linux,Safari,4G,17,4,72,Sistema está lento durante o expediente,Sistema está lento durante o expediente.,images/img_00096.jpg,800,720,Financeiro,Alta,Fechado,Aplicações,0,0.945,6,3,-25.23473,-49.944529,Financeiro
97,2025-01-02T03:29:00,5913,RH,Campinas,RS,Notebook,Linux,Firefox,4G,9,24,8,Falha ao imprimir relatório financeiro,Falha ao imprimir relatório financeiro.,images/img_00097.jpg,1280,720,Acesso,Média,Fechado,N2,1,-0.514,5,1,-30.200133,-52.317203,Acesso
98,2025-01-02T03:46:00,9775,Operações,São Paulo,MG,Notebook,Windows,Chrome,Cabo,37,48,28,Aplicativo móvel fecha sozinho,Aplicativo móvel fecha sozinho.,images/img_00098.jpg,1280,600,Rede,Baixa,Em andamento,Infra,0,-0.576,4,1,-23.313355,-51.93857,Rede
99,2025-01-02T04:03:00,7498,Operações,Belo Horizonte,MG,Notebook,iOS,Safari,4G,19,12,47,Aplicativo móvel fecha sozinho,Aplicativo móvel fecha sozinho.,images/img_00099.jpg,1280,720,Software,Média,Aberto,Aplicações,1,0.829,4,2,-30.38915,-52.647417,Software
100,2025-01-02T04:20:00,1265,Financeiro,Belo Horizonte,RS,Mobile,iOS,Edge,Cabo,12,12,30,Computador reinicia inesperadamente,Computador reinicia inesperadamente.,images/img_00100.jpg,1280,600,RH,Média,Em andamento,Infra,1,0.527,3,3,-23.26506,-46.747225,RH
101,2025-01-02T04:37:00,6770,Operações,Campinas,BA,Mobile,iOS,Firefox,WiFi,33,4,10,Aplicativo móvel fecha sozinho,Aplicativo móvel fecha sozinho.,images/img_00101.jpg,640,480,Acesso,Média,Em andamento,N2,0,-0.864,4,1,-33.700358,-48.093244,Acesso
102,2025-01-02T04:54:00,8993,TI,São Paulo,RS,Mobile,iOS,Chrome,WiFi,33,12,69,Sistema está lento durante o expediente,Sistema está lento durante o expediente.,images/img_00102.jpg,1024,480,Hardware,Crítica,Fechado,Aplicações,0,-0.786,6,0,-28.084199,-50.714409,Hardware
103,2025-01-02T05:11:00,7502,TI,Santos,PR,Notebook,Linux,Firefox,4G,5,4,12,Solicitação de desbloqueio de usuário,Solicitação de desbloqueio de usuário.,images/img_00103.jpg,1280,720,Rede,Alta,Em andamento,Aplicações,0,0.273,5,1,-32.898721,-44.731235,Rede
104,2025-01-02T05:28:00,9653,TI,Campinas,RJ,Mobile,iOS,Edge,WiFi,4,12,70,Sistema está lento durante o expediente,Sistema está lento durante o expediente.,images/img_00104.jpg,640,600,Financeiro,Baixa,Em andamento,N1,0,0.174,6,3,-23.675263,-50.137159,Financeiro
105,2025-01-02T05:45:00,9856,Financeiro,Curitiba,BA,Desktop,Windows,Edge,WiFi,6,24,30,Computador reinicia inesperadamente,Computador reinicia inesperadamente.,images/img_00105.jpg,640,768,Financeiro,Crítica,Fechado,Aplicações,1,-0.941,3,2,-25.259325,-48.639553,Financeiro
106,2025-01-02T06:02:00,8075,Operações,Belo Horizonte,BA,Notebook,Windows,Edge,Cabo,4,4,35,Computador reinicia inesperadamente,Computador reinicia inesperadamente.,images/img_00106.jpg,800,720,Rede,Crítica,Fechado,N2,1,-0.367,3,0,-32.802427,-43.764694,Rede
107,2025-01-02T06:19:00,2674,Operações,São Paulo,RJ,Notebook,iOS,Safari,WiFi,1,4,46,Aplicativo móvel fecha sozinho,Aplicativo móvel fecha sozinho.,images/img_00107.jpg,640,768,Rede,Alta,Em andamento,N1,1,-0.172,4,0,-25.899202,-47.560588,Rede
108,2025-01-02T06:36:00,7237,Operações,Campinas,MG,Notebook,Android,Safari,Cabo,4,8,56,Computador reinicia inesperadamente,Computador reinicia inesperadamente.,images/img_00108.jpg,1024,720,Financeiro,Média,Em andamento,Aplicações,0,-0.278,3,1,-25.942196,-48.191556,Financeiro
109,2025-01-02T06:53:00,3219,Financeiro,São Paulo,PR,Notebook,iOS,Edge,5G,21,24,18,Computador reinicia inesperadamente,Computador reinicia inesperadamente.,images/img_00109.jpg,1024,768,Acesso,Baixa,Fechado,N2,1,-0.372,3,3,-23.240895,-50.214663,Acesso
110,2025-01-02T07:10:00,6339,RH,Santos,PR,Notebook,Windows,Firefox,Cabo,35,4,60,Aplicativo móvel fecha sozinho,Aplicativo móvel fecha sozinho.,images/img_00110.jpg,800,720,Financeiro,Média,Em andamento,N1,1,0.346,4,1,-26.896637,-50.70399,Financeiro
111,2025-01-02T07:27:00,7176,TI,Curitiba,RS,Notebook,iOS,Safari,WiFi,23,48,11,Imagem anexada mostra tela de erro,Imagem anexada mostra tela de erro.,images/img_00111.jpg,640,600,RH,Crítica,Fechado,Infra,0,0.294,6,0,-27.660899,-46.714191,RH
112,2025-01-02T07:44:00,2735,TI,São Paulo,MG,Desktop,Linux,Safari,4G,25,24,65,Falha ao imprimir relatório financeiro,Falha ao imprimir relatório financeiro.,images/img_00112.jpg,800,768,Rede,Crítica,Aberto,Aplicações,0,-0.409,5,0,-32.534844,-43.787306,Rede
113,2025-01-02T08:01:00,6620,RH,Campinas,RS,Notebook,Android,Safari,WiFi,28,24,41,Imagem anexada mostra tela de erro,Imagem anexada mostra tela de erro.,images/img_00113.jpg,640,768,Rede,Alta,Aberto,N1,0,0.698,6,0,-26.419181,-51.472894,Rede
114,2025-01-02T08:18:00,3623,Financeiro,Belo Horizonte,PR,Notebook,Linux,Safari,Cabo,11,24,51,Computador reinicia inesperadamente,Computador reinicia inesperadamente.,images/img_00114.jpg,640,600,Financeiro,Média,Em andamento,Aplicações,1,-0.991,3,1,-31.556949,-45.651978,Financeiro
115,2025-01-02T08:35:00,9796,Operações,Santos,MG,Desktop,iOS,Chrome,4G,31,48,41,Aplicação apresenta erro ao salvar dados,Aplicação apresenta erro ao salvar dados.,images/img_00115.jpg,1280,720,Financeiro,Baixa,Fechado,N1,1,-0.296,6,3,-27.070747,-45.043991,Financeiro
116,2025-01-02T08:52:00,3194,Financeiro,São Paulo,RJ,Notebook,Windows,Firefox,4G,9,48,50,Solicitação de desbloqueio de usuário,Solicitação de desbloqueio de usuário.,images/img_00116.jpg,1280,600,Financeiro,Baixa,Fechado,Aplicações,1,-0.628,5,1,-27.751453,-48.252544,Financeiro
117,2025-01-02T09:09:00,8389,TI,Santos,SP,Notebook,Linux,Firefox,5G,35,48,64,Imagem anexada mostra tela de erro,Imagem anexada mostra tela de erro.,images/img_00117.jpg,1280,720,Software,Alta,Em andamento,Aplicações,1,-0.665,6,0,-25.124898,-50.916758,Software
118,2025-01-02T09:26:00,9808,Financeiro,Campinas,PR,Mobile,iOS,Chrome,WiFi,17,48,47,Não consigo acessar o sistema após atualização,Não consigo acessar o sistema após atualização.,images/img_00118.jpg,640,720,Rede,Média,Fechado,N2,1,-0.795,7,1,-30.554973,-43.206805,Rede
119,2025-01-02T09:43:00,2425,RH,São Paulo,RJ,Desktop,Android,Safari,Cabo,39,8,27,Aplicativo móvel fecha sozinho,Aplicativo móvel fecha sozinho.,images/img_00119.jpg,800,480,Rede,Alta,Fechado,Infra,1,0.194,4,1,-30.272176,-46.129868,Rede
120,2025-01-02T10:00:00,9428,TI,Campinas,PR,Desktop,Android,Firefox,Cabo,15,8,42,Solicitação de desbloqueio de usuário,Solicitação de desbloqueio de usuário.,images/img_00120.jpg,800,720,Financeiro,Alta,Em andamento,N2,1,0.256,5,3,-28.87329,-46.827085,Financeiro
121,2025-01-02T10:17:00,7046,RH,Curitiba,MG,Mobile,Windows,Chrome,5G,40,12,9,Aplicação apresenta erro ao salvar dados,Aplicação apresenta erro ao salvar dados.,images/img_00121.jpg,1280,600,Acesso,Alta,Em andamento,N2,1,-0.463,6,2,-30.118469,-47.378457,Acesso
122,2025-01-02T10:34:00,1752,TI,Curitiba,SP,Desktop,Linux,Safari,5G,0,24,26,Aplicativo móvel fecha sozinho,Aplicativo móvel fecha sozinho.,images/img_00122.jpg,800,768,Rede,Baixa,Aberto,Infra,0,0.309,4,2,-32.901616,-46.521363,Rede
123,2025-01-02T10:51:00,6005,Operações,Curitiba,BA,Desktop,Windows,Chrome,Cabo,30,4,17,Imagem anexada mostra tela de erro,Imagem anexada mostra tela de erro.,images/img_00123.jpg,800,720,Hardware,Crítica,Aberto,N1,1,0.634,6,3,-26.235062,-48.370768,Hardware
124,2025-01-02T11:08:00,2678,TI,Santos,MG,Notebook,Linux,Safari,Cabo,9,4,68,Computador reinicia inesperadamente,Computador reinicia inesperadamente.,images/img_00124.jpg,640,600,Acesso,Baixa,Em andamento,Infra,0,0.256,3,1,-23.773154,-47.000847,Acesso
125,2025-01-02T11:25:00,2646,Operações,São Paulo,RS,Mobile,iOS,Edge,5G,20,8,32,Aplicativo móvel fecha sozinho,Aplicativo móvel fecha sozinho.,images/img_00125.jpg,1024,480,Software,Baixa,Aberto,Infra,0,0.696,4,2,-31.560642,-47.091424,Software
126,2025-01-02T11:42:00,5842,TI,Campinas,PR,Notebook,Windows,Firefox,5G,40,48,10,Computador reinicia inesperadamente,Computador reinicia inesperadamente.,images/img_00126.jpg,640,768,RH,Crítica,Em andamento,N2,1,0.722,3,3,-29.817004,-46.338874,RH
127,2025-01-02T11:59:00,2106,TI,Santos,RJ,Desktop,Windows,Safari,4G,40,48,54,Aplicativo móvel fecha sozinho,Aplicativo móvel fecha sozinho.,images/img_00127.jpg,1280,720,Hardware,Baixa,Aberto,N2,1,-0.833,4,0,-28.226779,-51.088345,Hardware
128,2025-01-02T12:16:00,7401,TI,Santos,BA,Notebook,Linux,Chrome,Cabo,5,24,15,Imagem anexada mostra tela de erro,Imagem anexada mostra tela de erro.,images/img_00128.jpg,1280,480,Financeiro,Alta,Em andamento,N2,0,-0.975,6,1,-26.153654,-51.478057,Financeiro
129,2025-01-02T12:33:00,3735,Financeiro,Campinas,BA,Notebook,Windows,Chrome,4G,27,12,68,Sistema está lento durante o expediente,Sistema está lento durante o expediente.,images/img_00129.jpg,640,768,Financeiro,Alta,Fechado,N1,1,-0.09,6,2,-33.195714,-44.592338,Financeiro
130,2025-01-02T12:50:00,5179,TI,Belo Horizonte,BA,Mobile,Windows,Firefox,WiFi,2,4,32,Imagem anexada mostra tela de erro,Imagem anexada mostra tela de erro.,images/img_00130.jpg,640,720,Rede,Média,Em andamento,Aplicações,0,-0.642,6,0,-27.773774,-44.051918,Rede
131,2025-01-02T13:07:00,5067,RH,Santos,MG,Desktop,Android,Chrome,WiFi,11,8,67,Falha ao imprimir relatório financeiro,Falha ao imprimir relatório financeiro.,images/img_00131.jpg,640,720,Software,Alta,Aberto,Aplicações,1,0.547,5,2,-30.23242,-47.624395,Software
132,2025-01-02T13:24:00,5777,Financeiro,Belo Horizonte,RJ,Notebook,Android,Safari,Cabo,34,8,20,Não consigo acessar o sistema após atualização,Não consigo acessar o sistema após atualização.,images/img_00132.jpg,640,720,Rede,Média,Aberto,N2,1,0.272,7,0,-23.434206,-53.085526,Rede
133,2025-01-02T13:41:00,2703,Operações,Belo Horizonte,RJ,Notebook,iOS,Chrome,Cabo,17,4,6,Falha ao imprimir relatório financeiro,Falha ao imprimir relatório financeiro.,images/img_00133.jpg,800,720,RH,Alta,Fechado,Infra,1,0.949,5,0,-27.4696,-48.096265,RH
134,2025-01-02T13:58:00,8126,Operações,Campinas,MG,Notebook,Android,Safari,4G,20,24,35,Falha ao imprimir relatório financeiro,Falha ao imprimir relatório financeiro.,images/img_00134.jpg,800,480,Hardware,Baixa,Aberto,N2,0,-0.689,5,1,-28.899722,-49.99107,Hardware
135,2025-01-02T14:15:00,4401,RH,Santos,PR,Notebook,Windows,Chrome,Cabo,19,48,6,Aplicação apresenta erro ao salvar dados,Aplicação apresenta erro ao salvar dados.,images/img_00135.jpg,800,768,Financeiro,Alta,Aberto,N1,0,0.937,6,3,-28.20329,-46.395885,Financeiro
136,2025-01-02T14:32:00,7625,RH,Belo Horizonte,BA,Mobile,Linux,Chrome,5G,6,8,16,Solicitação de desbloqueio de usuário,Solicitação de desbloqueio de usuário.,images/img_00136.jpg,640,480,Software,Baixa,Aberto,N2,0,0.647,5,2,-26.319491,-43.818009,Software
137,2025-01-02T14:49:00,2228,TI,São Paulo,RJ,Mobile,iOS,Firefox,WiFi,21,4,6,Aplicação apresenta erro ao salvar dados,Aplicação apresenta erro ao salvar dados.,images/img_00137.jpg,1280,480,Financeiro,Alta,Aberto,Aplicações,1,-0.008,6,3,-26.352979,-51.389209,Financeiro
138,2025-01-02T15:06:00,5585,RH,Campinas,SP,Mobile,Linux,Edge,5G,26,48,62,Computador reinicia inesperadamente,Computador reinicia inesperadamente.,images/img_00138.jpg,640,480,Software,Alta,Em andamento,Aplicações,0,-0.162,3,1,-26.924777,-45.158536,Software
139,2025-01-02T15:23:00,8859,RH,Santos,RS,Mobile,Android,Safari,4G,11,4,41,Não consigo acessar o sistema após atualização,Não consigo acessar o sistema após atualização.,images/img_00139.jpg,800,480,Acesso,Alta,Em andamento,N1,1,0.059,7,1,-23.18362,-52.10867,Acesso
140,2025-01-02T15:40:00,4594,RH,Santos,RJ,Desktop,Linux,Edge,4G,37,4,46,Computador reinicia inesperadamente,Computador reinicia inesperadamente.,images/img_00140.jpg,800,600,Rede,Baixa,Em andamento,Infra,0,-0.019,3,0,-33.187769,-47.143538,Rede
141,2025-01-02T15:57:00,1011,Financeiro,Belo Horizonte,RJ,Desktop,Android,Firefox,4G,3,4,19,Não consigo acessar o sistema após atualização,Não consigo acessar o sistema após atualização.,images/img_00141.jpg,800,480,Financeiro,Crítica,Fechado,Infra,0,-0.253,7,3,-27.412418,-49.768045,Financeiro
142,2025-01-02T16:14:00,8157,RH,Santos,RJ,Mobile,Android,Firefox,Cabo,24,12,38,Sistema está lento durante o expediente,Sistema está lento durante o expediente.,images/img_00142.jpg,800,600,Software,Média,Fechado,N1,1,0.702,6,0,-31.815309,-49.949653,Software
143,2025-01-02T16:31:00,9129,Operações,Santos,BA,Desktop,Linux,Edge,4G,10,4,43,Computador reinicia inesperadamente,Computador reinicia inesperadamente.,images/img_00143.jpg,1280,480,RH,Baixa,Em andamento,N2,0,0.386,3,2,-31.002428,-52.030457,RH
144,2025-01-02T16:48:00,8179,RH,Campinas,PR,Notebook,iOS,Edge,5G,6,24,29,Não consigo acessar o sistema após atualização,Não consigo acessar o sistema após atualização.,images/img_00144.jpg,800,720,Hardware,Crítica,Aberto,N1,1,-0.96,7,2,-23.426883,-52.365416,Hardware
145,2025-01-02T17:05:00,2228,TI,Santos,RS,Mobile,iOS,Chrome,5G,10,48,56,Imagem anexada mostra tela de erro,Imagem anexada mostra tela de erro.,images/img_00145.jpg,800,480,Acesso,Média,Aberto,Infra,0,0.949,6,3,-26.200556,-45.951823,Acesso
146,2025-01-02T17:22:00,5872,Operações,São Paulo,SP,Notebook,iOS,Firefox,WiFi,23,4,55,Solicitação de desbloqueio de usuário,Solicitação de desbloqueio de usuário.,images/img_00146.jpg,640,768,RH,Alta,Fechado,Aplicações,0,-0.806,5,1,-31.937929,-50.211066,RH
147,2025-01-02T17:39:00,6052,RH,Curitiba,PR,Mobile,Android,Chrome,5G,11,12,49,Aplicação apresenta erro ao salvar dados,Aplicação apresenta erro ao salvar dados.,images/img_00147.jpg,1024,600,Acesso,Baixa,Em andamento,N1,1,-0.121,6,2,-31.333959,-50.441236,Acesso
148,2025-01-02T17:56:00,2404,Financeiro,Belo Horizonte,PR,Mobile,Linux,Chrome,5G,33,24,69,Não consigo acessar o sistema após atualização,Não consigo acessar o sistema após atualização.,images/img_00148.jpg,1280,600,Software,Baixa,Em andamento,Infra,0,-0.21,7,0,-28.327094,-44.185495,Software
149,2025-01-02T18:13:00,3832,Operações,Campinas,RJ,Desktop,Windows,Safari,WiFi,27,8,19,Imagem anexada mostra tela de erro,Imagem anexada mostra tela de erro.,images/img_00149.jpg,1024,768,Hardware,Crítica,Fechado,N1,0,-0.224,6,3,-27.782609,-44.619421,Hardware
150,2025-01-02T18:30:00,2843,RH,Campinas,RJ,Mobile,Windows,Chrome,WiFi,18,48,45,Aplicativo móvel fecha sozinho,Aplicativo móvel fecha sozinho.,images/img_00150.jpg,1280,768,Hardware,Crítica,Em andamento,Aplicações,1,-0.925,4,2,-29.407584,-46.97938,Hardware
151,2025-01-02T18:47:00,6431,Operações,São Paulo,BA,Notebook,Android,Edge,WiFi,21,12,40,Falha ao imprimir relatório financeiro,Falha ao imprimir relatório financeiro.,images/img_00151.jpg,1024,720,Hardware,Crítica,Fechado,N1,0,-0.731,5,3,-25.363063,-49.923404,Hardware
152,2025-01-02T19:04:00,4079,RH,Campinas,PR,Mobile,iOS,Edge,WiFi,32,8,9,Falha ao imprimir relatório financeiro,Falha ao imprimir relatório financeiro.,images/img_00152.jpg,1024,720,Financeiro,Baixa,Aberto,N1,0,-0.614,5,1,-24.676954,-50.630046,Financeiro
153,2025-01-02T19:21:00,4262,Financeiro,Santos,PR,Mobile,iOS,Chrome,WiFi,15,12,63,Aplicativo móvel fecha sozinho,Aplicativo móvel fecha sozinho.,images/img_00153.jpg,1280,600,Hardware,Alta,Em andamento,Infra,1,-0.673,4,2,-25.636324,-46.28038,Hardware
154,2025-01-02T19:38:00,1813,Operações,Belo Horizonte,RJ,Desktop,Linux,Firefox,4G,26,48,3,Solicitação de desbloqueio de usuário,Solicitação de desbloqueio de usuário.,images/img_00154.jpg,640,720,Hardware,Crítica,Aberto,N2,0,-0.552,5,2,-26.031129,-46.077255,Hardware
155,2025-01-02T19:55:00,6713,RH,Santos,RJ,Notebook,Android,Safari,WiFi,0,48,48,Solicitação de desbloqueio de usuário,Solicitação de desbloqueio de usuário.,images/img_00155.jpg,1024,768,Acesso,Crítica,Fechado,N1,1,-0.872,5,2,-26.817517,-44.571233,Acesso
156,2025-01-02T20:12:00,4086,Operações,Belo Horizonte,RJ,Desktop,iOS,Edge,Cabo,1,24,38,Solicitação de desbloqueio de usuário,Solicitação de desbloqueio de usuário.,images/img_00156.jpg,1024,720,RH,Alta,Em andamento,Aplicações,0,0.166,5,1,-30.059479,-46.037644,RH
157,2025-01-02T20:29:00,9311,Financeiro,Campinas,BA,Mobile,Linux,Edge,WiFi,30,8,34,Aplicativo móvel fecha sozinho,Aplicativo móvel fecha sozinho.,images/img_00157.jpg,800,768,RH,Alta,Fechado,N1,0,-0.289,4,2,-29.216849,-44.320249,RH
158,2025-01-02T20:46:00,8598,TI,Curitiba,SP,Mobile,Windows,Safari,Cabo,32,4,49,Sistema está lento durante o expediente,Sistema está lento durante o expediente.,images/img_00158.jpg,1024,720,Rede,Alta,Aberto,N2,0,0.985,6,2,-29.339809,-47.462904,Rede
159,2025-01-02T21:03:00,3954,TI,Curitiba,MG,Mobile,Linux,Edge,WiFi,0,24,36,Aplicativo móvel fecha sozinho,Aplicativo móvel fecha sozinho.,images/img_00159.jpg,800,600,Software,Alta,Fechado,N2,1,0.57,4,0,-32.389475,-48.806257,Software
160,2025-01-02T21:20:00,8821,RH,São Paulo,SP,Mobile,Linux,Edge,WiFi,20,48,25,Falha ao imprimir relatório financeiro,Falha ao imprimir relatório financeiro.,images/img_00160.jpg,640,480,Acesso,Crítica,Fechado,N2,0,0.387,5,2,-30.398194,-52.083189,Acesso
161,2025-01-02T21:37:00,1749,Financeiro,Santos,PR,Mobile,Android,Safari,Cabo,21,24,46,Solicitação de desbloqueio de usuário,Solicitação de desbloqueio de usuário.,images/img_00161.jpg,800,600,Software,Baixa,Em andamento,N1,0,-0.551,5,1,-31.498027,-52.883059,Software
162,2025-01-02T21:54:00,1612,RH,Santos,RS,Mobile,Windows,Chrome,WiFi,1,4,15,Imagem anexada mostra tela de erro,Imagem anexada mostra tela de erro.,images/img_00162.jpg,1280,720,Hardware,Alta,Em andamento,N1,1,-0.051,6,1,-31.560105,-46.311174,Hardware
163,2025-01-02T22:11:00,2654,Financeiro,Belo Horizonte,RS,Mobile,Linux,Safari,WiFi,32,48,16,Não consigo acessar o sistema após atualização,Não consigo acessar o sistema após atualização.,images/img_00163.jpg,1024,480,Rede,Crítica,Aberto,Aplicações,0,0.218,7,2,-24.736663,-43.466115,Rede
164,2025-01-02T22:28:00,5839,Operações,São Paulo,RS,Notebook,Linux,Safari,4G,15,4,2,Sistema está lento durante o expediente,Sistema está lento durante o expediente.,images/img_00164.jpg,640,480,RH,Crítica,Fechado,Aplicações,0,0.899,6,0,-25.913157,-52.097224,RH
165,2025-01-02T22:45:00,8483,Financeiro,Santos,PR,Desktop,Windows,Firefox,WiFi,18,12,41,Solicitação de desbloqueio de usuário,Solicitação de desbloqueio de usuário.,images/img_00165.jpg,1280,480,RH,Média,Aberto,N1,0,0.704,5,1,-30.217597,-44.244177,RH
166,2025-01-02T23:02:00,7105,Financeiro,Campinas,SP,Notebook,iOS,Safari,4G,24,24,54,Solicitação de desbloqueio de usuário,Solicitação de desbloqueio de usuário.,images/img_00166.jpg,800,480,RH,Baixa,Aberto,N1,0,-0.793,5,3,-25.055314,-46.383908,RH
167,2025-01-02T23:19:00,6875,TI,Campinas,PR,Notebook,Windows,Safari,5G,2,4,34,Imagem anexada mostra tela de erro,Imagem anexada mostra tela de erro.,images/img_00167.jpg,1024,480,Financeiro,Crítica,Fechado,N2,1,0.038,6,0,-29.081958,-45.906146,Financeiro
168,2025-01-02T23:36:00,3435,TI,São Paulo,BA,Desktop,iOS,Safari,Cabo,4,24,42,Aplicativo móvel fecha sozinho,Aplicativo móvel fecha sozinho.,images/img_00168.jpg,800,768,Rede,Crítica,Em andamento,N1,0,0.101,4,3,-29.404281,-50.7735,Rede
169,2025-01-02T23:53:00,2442,RH,Curitiba,MG,Desktop,iOS,Chrome,WiFi,25,24,5,Aplicativo móvel fecha sozinho,Aplicativo móvel fecha sozinho.,images/img_00169.jpg,640,480,Acesso,Crítica,Fechado,Infra,0,0.309,4,3,-23.441129,-49.502909,Acesso
170,2025-01-03T00:10:00,6439,RH,Santos,BA,Notebook,Windows,Chrome,Cabo,0,12,46,Não consigo acessar o sistema após atualização,Não consigo acessar o sistema após atualização.,images/img_00170.jpg,1024,768,Software,Crítica,Fechado,N1,0,0.794,7,3,-32.269104,-46.003124,Software
171,2025-01-03T00:27:00,4209,Operações,São Paulo,PR,Desktop,iOS,Firefox,4G,6,24,6,Falha ao imprimir relatório financeiro,Falha ao imprimir relatório financeiro.,images/img_00171.jpg,640,720,Hardware,Alta,Em andamento,N2,1,-0.991,5,0,-27.769833,-48.815177,Hardware
172,2025-01-03T00:44:00,3845,Operações,São Paulo,PR,Mobile,Android,Safari,5G,38,8,36,Aplicativo móvel fecha sozinho,Aplicativo móvel fecha sozinho.,images/img_00172.jpg,1280,768,Financeiro,Média,Em andamento,Aplicações,0,-0.724,4,2,-24.610489,-47.676721,Financeiro
